,trainEpochLoss,valEpochLoss,trainEpochAccuracy,valEpochAccuracy
0,0.03270260835828866,3.9075833757321883,0.07325,0.1184
1,0.029661892899513254,3.74528436134807,0.135275,0.1465
2,0.02837166991755575,3.6728014717062383,0.1623,0.1603
3,0.02751406184024184,3.6351902374154133,0.181325,0.1713
4,0.02689520535244651,3.6197917120890817,0.19585,0.1749
5,0.02642393642413246,3.609326714914831,0.206975,0.1777
6,0.026055690258013214,3.6045851727770715,0.2156,0.1795
7,0.025754182607477912,3.5974885886644064,0.2242,0.1788
8,0.025507119914897725,3.593580118465503,0.230025,0.1799
9,0.02530724299598163,3.5935792470873653,0.236625,0.1804
10,0.02514641975557827,3.597565445025888,0.239475,0.1818
11,0.02499775953955386,3.5938619969422136,0.243525,0.182
12,0.024875081826014434,3.5955090017927795,0.246825,0.1824
13,0.024769353267727497,3.5952352251341284,0.249775,0.1837
14,0.024675811691343984,3.5937637326873992,0.251875,0.1829
15,0.024601139910224383,3.5929867191832554,0.253875,0.1828
16,0.024536150828091862,3.5933255904768484,0.254175,0.1843
17,0.0244766870690582,3.5983130935923464,0.2561,0.1841
18,0.024426423130647964,3.601459813497482,0.2576,0.1848
19,0.0243749435547736,3.601691511839917,0.259325,0.1844
20,0.024336692294788718,3.6006539695664426,0.259125,0.1859
21,0.024298013939161107,3.599184120883122,0.259725,0.1864
22,0.024268624870193774,3.596707874499447,0.260675,0.1856
23,0.024234847285580615,3.5980115046769803,0.2618,0.1854
24,0.024214053302137828,3.5973230136821934,0.262225,0.1878
25,0.024182860758670526,3.5946087574976815,0.262975,0.1872
26,0.024153478019954495,3.5946076123325295,0.263575,0.1856
27,0.024134431324248883,3.5959104054698376,0.26455,0.1849
28,0.024112166635692257,3.5958099638533496,0.2647,0.1846
29,0.024093434280461734,3.596594333335507,0.264575,0.1835
30,0.024080290172374227,3.597447105533874,0.264625,0.1845
31,0.02406939031762793,3.5949846895971707,0.26435,0.1873
32,0.024051726878452844,3.5952369724446807,0.26415,0.1856
33,0.0240323794053927,3.5952900121062608,0.265325,0.1849
34,0.02402251372095915,3.5958802790249655,0.26545,0.1842
35,0.02401350706994813,3.593315067336822,0.266475,0.1858
36,0.023996981836399964,3.5959299891017436,0.265775,0.1854
37,0.023982512026131195,3.59745879277952,0.268125,0.1855
38,0.023976260802990295,3.5955408296468043,0.267475,0.1859
39,0.023964426114446994,3.595252546581003,0.267325,0.1869
40,0.023956534740057166,3.594128919424807,0.26705,0.1859
41,0.023947085760726138,3.5946853540768164,0.26905,0.1871
42,0.023935670133361397,3.5924245278394302,0.2684,0.1881
43,0.02392768376377893,3.5930984826087546,0.268325,0.1883
44,0.023923068543791715,3.5945947287345996,0.268975,0.1863
45,0.023908350574067167,3.5923630138039107,0.26885,0.1865
46,0.023904712318317915,3.591721312284851,0.27,0.1869
47,0.02389403078815062,3.5895396966100095,0.269825,0.1869
48,0.02388494560376276,3.5898807544535645,0.270375,0.1874
49,0.02388126625647977,3.591792764311046,0.2702,0.1873
50,0.023873500718377905,3.5943188274434013,0.270425,0.1861
51,0.02386712734262241,3.5888825711064047,0.269975,0.1875
52,0.02384893942591901,3.5903490056848533,0.270525,0.1877
53,0.023847070758810887,3.589649436370661,0.2704,0.1872
54,0.02383862698211655,3.591060808990128,0.2704,0.1852
