,trainEpochLoss,valEpochLoss,trainEpochAccuracy,valEpochAccuracy
0,0.022746690070640275,2.7655440013847485,0.092675,0.1299
1,0.020867119761335526,2.5964462243476385,0.176575,0.1961
2,0.019907922474686555,2.5061372423666923,0.2177,0.2301
3,0.019261650991595356,2.450851427900844,0.244175,0.2467
4,0.018748075184455194,2.4160646600905284,0.264625,0.2594
5,0.01833322023264704,2.394599538429038,0.2804,0.2637
6,0.018004154001395472,2.375576168816929,0.29285,0.2726
7,0.017726319471614595,2.3647041234867485,0.303725,0.2768
8,0.0174803137645965,2.3561272791755608,0.31435,0.2818
9,0.017270082783131153,2.3543315484251366,0.32355,0.2813
10,0.01707705721455277,2.3530043758129193,0.3314,0.2839
11,0.01691386457724933,2.3499804634224533,0.337325,0.2868
12,0.016775858086655396,2.355406446306731,0.343525,0.284
13,0.016658882057555505,2.3526255784921277,0.347675,0.2845
14,0.01655394943373351,2.3566908092179255,0.352075,0.2851
15,0.0164508593751851,2.3621829327413226,0.356875,0.2835
16,0.016362230609262247,2.3613537459578007,0.3601,0.2814
17,0.01627776938410866,2.361708711541016,0.363775,0.2839
18,0.016206138569796066,2.3624758417744345,0.36725,0.2843
19,0.016143348086908753,2.3627485762756204,0.370975,0.2824
20,0.016077060961594128,2.364106618981177,0.373425,0.2848
21,0.016015727359090754,2.363077883798702,0.37645,0.2809
22,0.015964663520195363,2.370557194800986,0.378525,0.2811
23,0.015925846247006253,2.3688975459238653,0.37995,0.28
24,0.015877011439181774,2.3665653587473368,0.381075,0.2806
25,0.015834798708592435,2.3649030606142967,0.382725,0.2817
26,0.015789007407536637,2.3640360437191044,0.384725,0.2832
27,0.015751373666746213,2.367224778178061,0.38615,0.2824
28,0.015709865108675114,2.366893451896262,0.3888,0.2804
29,0.01568335041117605,2.3666282272697905,0.389225,0.2828
30,0.015645688765472933,2.3729883997921197,0.391325,0.2804
31,0.01562739178270447,2.369354322597376,0.392125,0.2825
32,0.015601497202113037,2.3690729236702275,0.3935,0.2792
