,trainEpochLoss,valEpochLoss,trainEpochAccuracy,valEpochAccuracy
0,0.02229178553057918,2.7350637080577997,0.132175,0.1734
1,0.021120243161702152,2.6722510374975417,0.1924,0.1978
2,0.020786078998460817,2.64853166571212,0.2074,0.2031
3,0.02059663167080642,2.63366208904723,0.21475,0.2095
4,0.020457644585003945,2.623091249147725,0.220975,0.2148
5,0.02035149493407517,2.615456915483569,0.22545,0.2173
6,0.02026998181811924,2.6097945485290817,0.229075,0.2198
7,0.020206117950844562,2.605415319125009,0.2323,0.2218
8,0.020154774556484487,2.6019017710414096,0.2335,0.2235
9,0.02011255472147299,2.5990057357589835,0.2355,0.2255
10,0.020077226344479705,2.596570969342629,0.2371,0.227
11,0.020047261667354765,2.5944929139168016,0.238475,0.228
12,0.02002156387690773,2.592698279683924,0.239475,0.2287
13,0.019999316433249724,2.5911336768017725,0.2406,0.23
14,0.0199798959036907,2.589758787129309,0.241875,0.23
15,0.019962816753340936,2.588542211907001,0.242425,0.2305
16,0.01994769421110968,2.587458980257805,0.2431,0.2309
17,0.019934218703941776,2.5864889841507464,0.2436,0.2307
18,0.019922138073879384,2.585615867995446,0.244125,0.2309
19,0.01991124521323532,2.584826146597034,0.24465,0.2315
20,0.019901369548831725,2.58410848879132,0.245225,0.2319
21,0.019892371024739154,2.5834532001950428,0.245525,0.2318
22,0.019884135282419318,2.5828519445518867,0.2455,0.2319
23,0.01987656914896705,2.5822976483199356,0.245975,0.2325
24,0.019869596267810426,2.581784451300253,0.246225,0.2329
25,0.019863153167201587,2.581307598077983,0.24645,0.2331
26,0.01985718605291035,2.5808632569629024,0.246575,0.2336
27,0.01985164840953062,2.580448310599594,0.2465,0.2336
28,0.019846499324478167,2.580060165040313,0.246675,0.2334
29,0.019841702365260245,2.579696601184656,0.246825,0.2336
30,0.019837224836006404,2.5793556709991843,0.246925,0.2336
31,0.019833037280226326,2.5790356297437067,0.247,0.2336
32,0.019829113146403173,2.5787348927942473,0.247325,0.2341
33,0.019825428569369634,2.5784520077183495,0.24755,0.2341
34,0.019821962237192868,2.578185636335737,0.24775,0.2339
35,0.019818695311611092,2.5779345456031257,0.2479,0.2344
36,0.01981561135430404,2.5776976078572575,0.24835,0.2346
37,0.01981269619470153,2.5774738081312902,0.2485,0.2348
38,0.01980993768308257,2.5772622505897176,0.2487,0.2351
39,0.019807325323260683,2.577062153907504,0.248825,0.2352
40,0.019804849851295752,2.5768728309335147,0.2487,0.2355
41,0.019802502866521632,2.5766936571858037,0.24885,0.2358
42,0.019800276594498827,2.576524038056279,0.24905,0.2362
43,0.01979816379099924,2.5763633836817164,0.249075,0.2362
44,0.019796157735126316,2.57621109623717,0.249175,0.2362
45,0.019794252240805103,2.5760665699629133,0.249425,0.236
46,0.019792441635465643,2.5759292006303536,0.24955,0.236
47,0.019790720690849622,2.5757983990328337,0.249475,0.236
48,0.019789084522012237,2.5756736033550105,0.2497,0.2362
49,0.019787528484654135,2.5755542878579623,0.2497,0.2364
50,0.019786048097911565,2.5754399685396647,0.249725,0.2365
51,0.019784639008200936,2.5753302082752487,0.249925,0.2367
52,0.019783296998026865,2.575224623443794,0.250125,0.2363
53,0.019782018033662113,2.575122891498652,0.250425,0.236
54,0.019780798334426523,2.5750247557005688,0.2504,0.236
55,0.019779634434531176,2.5749300218206894,0.250475,0.2359
56,0.01977852320565289,2.574838544384525,0.2507,0.2359
57,0.019777461824973117,2.574750206051772,0.250825,0.236
58,0.019776447703233897,2.5746648980982374,0.250825,0.2361
59,0.019775478407079692,2.574582508671941,0.2509,0.236
60,0.01977455160415286,2.5745029201251715,0.25085,0.236
61,0.019773665037839554,2.5744260121374194,0.250875,0.2358
62,0.019772816521489742,2.5743516662681833,0.250875,0.2356
63,0.019772003938383995,2.574279769166552,0.250825,0.2356
64,0.01977122523915146,2.574210213802479,0.250875,0.2353
65,0.019770478434985524,2.574142899421676,0.25095,0.2354
66,0.019769761588859833,2.574077731233607,0.250975,0.235
67,0.01976907280794884,2.574014620494292,0.250925,0.235
68,0.019768410240045553,2.573953485119063,0.251125,0.2349
69,0.019767772076090904,2.5738942505545523,0.251025,0.2349
70,0.01976715656027671,2.573836850469607,0.25105,0.2348
71,0.019766562008246776,2.5737812268790203,0.2512,0.2346
72,0.019765986832343953,2.5737273295366347,0.251275,0.2347
